ticker,class_code,side,notional,entry_price,lot_size
TATN,SPBFUT_CONT,long,9870.427019445515,53687.173477101685,1
EUR/RUB,SPBFUT_CONT,long,10440.41679764046,78607.52742355723,1
IRAO,SPBFUT_CONT,long,7431.025714126657,45324.762671136894,1
GAZP,SPBFUT_CONT,short,2905.1584382169212,32996.91840067265,1
MOEX,SPBFUT_CONT,long,7205.3569821567635,10289.243951768898,1
ALRS,SPBFUT_CONT,short,4989.476061233507,12755.969536321629,1
GAZP,SPBFUT_CONT,short,2777.5896363399766,33307.97016006714,1
MTSS,SPBFUT_CONT,long,3700.287323031939,26818.167899779553,1
IMOEX,SPBFUT_CONT,long,4689.694136993004,346215.7604196138,1
SIBN,SPBFUT_CONT,long,2793.582866731036,4822.940867627751,1
IRAO,SPBFUT_CONT,long,3835.0179291113564,44686.46529054885,1
TATN,SPBFUT_CONT,long,3885.4386937457275,52552.267404864215,1
MGNT,SPBFUT_CONT,short,5217.072062005646,6896.956184234721,1
Nasdaq 100,SPBFUT_CONT,long,7827.299903510814,12723.595389248983,1
SNGS,SPBFUT_CONT,short,5204.337388345798,41143.137407814786,1
AKRN,TQBR,long,3278.627833309357,17670.0,1
MAGN,SPBFUT_CONT,long,7217.810784542616,45086.74207942817,1
SIBN,SPBFUT_CONT,long,3710.4863453245043,4745.101279706064,1
MTSS,SPBFUT_CONT,long,8992.180587436018,26054.92135757357,1
USD/RUB,SPBFUT_CONT,long,17585.92326973643,89000.69670416813,1
USD/RUB,SPBFUT_CONT,long,15190.394901391544,88847.77454488263,1
USD/RUB,SPBFUT_CONT,long,16528.716280695502,89201.68011351481,1
Nasdaq 100,SPBFUT_CONT,long,8370.175919685793,12745.483562978983,1
DZRD,TQBR,long,1596.7888376968715,2030.0,1
DZRD,TQBR,long,1188.584079528992,2050.0,1
RTGZ,TQBR,short,1290.2854184710347,24000.0,1
ROSN,SPBFUT_CONT,long,10927.175721802398,50044.0798007619,1
HYDR,SPBFUT_CONT,short,10800.569331730958,11715.00777852599,1
MGNT,SPBFUT_CONT,short,4724.471995478749,6382.447460935506,1
Nasdaq 100,SPBFUT_CONT,short,5562.571061622899,12987.823871973016,1
LKOH,SPBFUT_CONT,short,8409.103483252979,51066.97022835728,1
SMLT,SPBFUT_CONT,long,3489.5719645780714,4271.577164085728,1
Палладий,SPBFUT_CONT,short,2274.962644576078,3198.4924956896593,1
EUR/RUB,SPBFUT_CONT,long,7919.737984739944,86277.7418128597,1
NLMK,SPBFUT_CONT,long,7291.809648657655,16922.090944938038,1
SNGS,SPBFUT_CONT,short,4920.081107234909,39805.1547238213,1
SBERP,SPBFUT_CONT,long,7403.024513081831,17352.142117454285,1
SNGSP,SPBFUT_CONT,short,6162.701197903621,33277.033847298146,1
MOEX,SPBFUT_CONT,short,3852.493795547494,9580.16511632576,1
HYDR,SPBFUT_CONT,short,8021.60129115772,11375.442335670165,1
IMOEX,SPBFUT_CONT,long,9226.046624020972,338276.2732876964,1
GAZP,SPBFUT_CONT,short,9013.783297996335,31307.32041535607,1
MAGN,SPBFUT_CONT,long,3768.9963448081207,49118.04123907061,1
SNGSP,SPBFUT_CONT,short,4883.3630570904415,33843.17131730164,1
AFKS,SPBFUT_CONT,short,7175.170742240647,20475.974615287883,1
NLMK,SPBFUT_CONT,long,5737.273211291668,17711.829815904217,1
RTSI,SPBFUT_CONT,short,4204.20461810982,113517.90406733628,1
EUR/RUB,SPBFUT_CONT,long,5507.175041076283,91338.87898600768,1
USD/RUB,SPBFUT_CONT,long,5633.780210466502,95777.95256702982,1
NLMK,SPBFUT_CONT,long,4281.343344035561,17885.262665998747,1
AKRN,TQBR,long,11606.26252741876,18090.0,1
SBER,SPBFUT_CONT,long,9386.23600096692,18555.891126514416,1
AKRN,TQBR,long,6533.388550505988,18086.0,1
RTKM,SPBFUT_CONT,short,6136.484872688769,7445.048174156695,1
NLMK,SPBFUT_CONT,long,6233.864692857885,17852.744006606023,1
USD/RUB,SPBFUT_CONT,long,5249.3535072578325,99040.2765227046,1
RTKM,SPBFUT_CONT,short,3334.7612703514806,7479.351071999699,1
AFKS,SPBFUT_CONT,long,14321.386411541172,20538.18606714908,1
Nasdaq 100,SPBFUT_CONT,short,6690.09228070641,12313.552860797836,1
AFKS,SPBFUT_CONT,short,15895.671942877625,20684.467048552433,1
ROSN,SPBFUT_CONT,long,8204.068525613531,53657.074571731966,1
NLMK,SPBFUT_CONT,long,8698.678404172113,17310.766350060607,1
RTGZ,TQBR,short,1661.9199939925106,24000.0,1
Tracker Fund,SPBFUT_CONT,long,7958.751072319697,35255.92575225094,1
IMOEX,SPBFUT_CONT,long,11850.808392662759,354473.9577970495,1
EUR/RUB,SPBFUT_CONT,long,8715.887394222675,92929.12354003616,1
HYDR,SPBFUT_CONT,long,8706.024248128251,11963.507943525025,1
DZRD,TQBR,long,1271.1100587467959,2595.0,1
GAZP,SPBFUT_CONT,short,11160.61939340647,32174.43561615315,1
SNGS,SPBFUT_CONT,short,5051.335392098447,39794.43568390645,1
RUAL,SPBFUT_CONT,long,5763.071420662088,7510.937916973202,1
SBER,SPBFUT_CONT,long,6104.6283127211855,19936.006547676472,1
AKRN,TQBR,long,15450.17947081336,18010.0,1
Nasdaq 100,SPBFUT_CONT,long,9840.5782024593,12580.801238361464,1
SNGS,SPBFUT_CONT,short,8419.432197258287,39303.1463544755,1
SBER,SPBFUT_CONT,long,8273.41724399517,20070.52576398468,1
Nasdaq 100,SPBFUT_CONT,long,8100.6915764097685,12833.51309329611,1
RTSI,SPBFUT_CONT,short,7133.980209937753,113119.19592460104,1
HYDR,SPBFUT_CONT,long,11079.441112409862,11954.247067810777,1
VSMO,TQBR,short,4526.679275779692,48860.0,1
TATN,SPBFUT_CONT,short,11161.231586347345,45350.95406886743,1
AKRN,TQBR,long,9672.901578881665,18050.0,1
LKOH,SPBFUT_CONT,short,11256.431802845862,52211.27676049717,1
MTSS,SPBFUT_CONT,long,7259.38251213438,28542.130942047366,1
IMOEX,SPBFUT_CONT,long,9907.757407354948,359819.99160062906,1
MOEX,SPBFUT_CONT,long,5242.100230663389,12641.013878540354,1
Nasdaq 100,SPBFUT_CONT,long,7560.784338195767,13665.449465293348,1
ALRS,SPBFUT_CONT,long,8936.324185608593,11664.820794990115,1
LKOH,SPBFUT_CONT,short,7888.449249575358,51839.44260131213,1
Tracker Fund,SPBFUT_CONT,long,6232.322683044727,34715.45671563777,1
EUR/RUB,SPBFUT_CONT,long,11566.295525796597,99041.54678598283,1
USD/RUB,SPBFUT_CONT,long,8694.8666214726,101749.87552792748,1
RTGZ,TQBR,short,3440.575908284183,24400.0,1
RTGZ,TQBR,short,2568.253325450491,24400.0,1
MOEX,SPBFUT_CONT,long,5088.534510750328,12341.34220924925,1
SBERP,SPBFUT_CONT,long,5389.654538156871,20343.448061052128,1
IMOEX,SPBFUT_CONT,short,9051.632049339898,347851.25920455536,1
MOEX,SPBFUT_CONT,long,5921.927693353674,12473.10446072744,1
MAGN,SPBFUT_CONT,long,3111.3443709491744,55726.24656114803,1
DZRD,TQBR,long,1657.2265593742445,2845.0,1
TATN,SPBFUT_CONT,short,6554.074732616602,42763.06553725595,1
RTKM,SPBFUT_CONT,long,4731.497691221025,7706.277934653421,1
EUR/RUB,SPBFUT_CONT,long,8290.423094359292,100219.6466190709,1
LKOH,TQBR,long,3808.0048146741274,4054.5,1
PHOR,TQBR,long,4013.260787012977,7160.0,1
DZRD,TQBR,long,2534.335079177259,2865.0,1
BELU,TQBR,long,3053.6511516243627,3416.0,1
POSI,SPBFUT_CONT,long,2905.103370685169,3172.170314801303,1
EUR/RUB,SPBFUT_CONT,long,7883.274586249915,102342.57683730472,1
RTKM,SPBFUT_CONT,short,4711.351492263002,7579.723411725148,1
IMOEX,SPBFUT_CONT,long,6133.7379239558895,370105.5819779179,1
MOEX,SPBFUT_CONT,long,4029.629350923879,13254.484623359504,1
TATN,SPBFUT_CONT,long,6203.092345805649,45267.08745406145,1
RUAL,SPBFUT_CONT,short,1830.7249678427402,7146.297619614098,1
SBERP,SPBFUT_CONT,long,2015.462267529199,22027.22711453859,1
SBER,SPBFUT_CONT,long,2461.8196280679836,22882.94181274172,1
PHOR,TQBR,long,3829.3545819257956,7108.0,1
Nasdaq 100,SPBFUT_CONT,long,4889.349693031777,14168.823821402686,1
AFKS,SPBFUT_CONT,long,4108.253920114849,22777.40160996725,1
ROSN,SPBFUT_CONT,long,4448.061859757522,55952.13549390115,1
USD/RUB,SPBFUT_CONT,long,10967.617652436058,104952.01447960726,1
SMLT,SPBFUT_CONT,long,1351.4458407910895,4351.588053846946,1
MAGN,SPBFUT_CONT,short,6134.400386298995,56958.42171438628,1
HYDR,SPBFUT_CONT,long,6178.831143546941,12705.921479950715,1
ALRS,SPBFUT_CONT,long,7410.832462141274,11609.16556887407,1
Tracker Fund,SPBFUT_CONT,long,3955.3637514186385,31547.94106380953,1
MOEX,SPBFUT_CONT,short,9835.049930336152,12843.301055932618,1
AFKS,SPBFUT_CONT,long,5036.763751877757,24042.541786490023,1
POSI,SPBFUT_CONT,long,1441.5984859881796,3172.170314801303,1
SNGSP,SPBFUT_CONT,long,4393.782665153003,41885.84833499177,1
NLMK,SPBFUT_CONT,long,6179.706397636902,19998.714970692756,1
ROSN,SPBFUT_CONT,long,5574.569162226692,57797.103164570326,1
DZRD,TQBR,long,2896.601651010069,3005.0,1
RTSI,SPBFUT_CONT,long,8515.403619715387,113353.5832554771,1
Tracker Fund,SPBFUT_CONT,short,7454.263853655438,31176.16645441255,1
HYDR,SPBFUT_CONT,long,4463.243893644198,13238.360094348647,1
IMOEX,SPBFUT_CONT,long,12404.28284274056,403234.1980473306,1
AKRN,TQBR,long,9639.482685432116,18698.0,1
Nasdaq 100,SPBFUT_CONT,long,9127.272175284987,14846.593081547617,1
MAGN,SPBFUT_CONT,long,5642.555775620095,59730.67638397957,1
VSMO,TQBR,short,6186.287158506385,46660.0,1
AKRN,TQBR,long,7532.118417177811,18884.0,1
ROSN,SPBFUT_CONT,long,7242.42559189312,57817.8999015988,1
VSMO,TQBR,long,1576.5034814448693,54740.0,1
EUR/RUB,SPBFUT_CONT,long,11914.392512669618,112068.86789074706,1
EUR/RUB,SPBFUT_CONT,long,9725.543927300105,112656.8392653056,1
AFLT,SPBFUT_CONT,long,3608.947616053784,5737.346760213571,1
MGNT,TQBR,long,2772.71525547541,4802.0,1
MGNT,SPBFUT_CONT,long,3350.8467898051586,6641.7234473890985,1
LKOH,TQBR,long,3837.9714179933094,4701.0,1
SNGSP,SPBFUT_CONT,long,4835.143264530613,46083.93342220513,1
Индекс госуд,SPBFUT_CONT,long,2442.1279744401277,17343.23170320592,1
RUAL,SPBFUT_CONT,long,4918.667569806682,7623.066742330288,1
Индекс госуд,SPBFUT_CONT,long,1381.2510922154038,17013.26154142499,1
EUR/RUB,SPBFUT_CONT,long,14450.642606982183,112829.54791960356,1
RTGZ,TQBR,long,1762.6853641482935,32600.0,1
SBERP,SPBFUT_CONT,long,12342.526605667115,26894.489557353067,1
Nasdaq 100,SPBFUT_CONT,long,8299.801809160577,14796.047577401216,1
GAZP,SPBFUT_CONT,long,7434.4583998904745,34347.8398217239,1
AFKS,SPBFUT_CONT,long,4816.593148442149,25379.23230718633,1
SMLT,SPBFUT_CONT,long,2980.4606555573414,4768.863620654189,1
MOEX,SPBFUT_CONT,long,9629.986857205244,12903.388052891847,1
BELU,TQBR,short,3230.4319693307284,4172.0,1
ROSN,SPBFUT_CONT,long,8155.6432744791655,58082.31555810373,1
Nasdaq 100,SPBFUT_CONT,long,9297.43537962986,15068.30404291706,1
ROSN,SPBFUT_CONT,short,4538.903323553352,57427.2183417067,1
FEES,SPBFUT_CONT,short,1836.3007116184253,16431.815897935518,1
RTKM,SPBFUT_CONT,long,4402.796044169515,8423.339447739212,1
RTSI,SPBFUT_CONT,long,5993.327309498411,115199.06074603548,1
IRAO,SPBFUT_CONT,long,3605.851782639155,51697.67059724809,1
RTKM,SPBFUT_CONT,long,6366.992669806215,8374.619980613781,1
AFKS,SPBFUT_CONT,short,3098.0305837139545,24398.667363171888,1
Nasdaq 100,SPBFUT_CONT,long,6982.478108653004,14948.832851298292,1
DZRD,TQBR,long,1627.3315463793936,2910.0,1
GAZP,SPBFUT_CONT,short,4057.523530364936,32752.02058457862,1
PHOR,TQBR,short,5300.4472015747815,7130.0,1
NLMK,SPBFUT_CONT,short,3807.3167484051423,19569.771911129526,1
SMLT,SPBFUT_CONT,short,2881.209569825278,4300.493086482795,1
SBER,SPBFUT_CONT,long,4386.088109292851,28967.97530752218,1
SNGS,SPBFUT_CONT,long,7007.55631737472,41737.707715855075,1
RTKM,SPBFUT_CONT,long,5925.166703792147,8483.597736025931,1
RTSI,SPBFUT_CONT,long,4725.199715680086,117961.54568531852,1
RTSI,SPBFUT_CONT,long,6360.340219507702,117525.9671471743,1
EUR/RUB,SPBFUT_CONT,short,6991.918044157279,109451.56982818738,1
AKRN,TQBR,short,4491.930816597571,19426.0,1
GAZP,SPBFUT_CONT,short,6916.323491653687,33102.87445941198,1
SNGSP,SPBFUT_CONT,short,1307.340294667415,41224.682029207404,1
SNGS,SPBFUT_CONT,short,2472.01705630086,42090.27468786478,1
MOEX,SPBFUT_CONT,long,6535.9458798151,13048.30375144058,1
ROSN,SPBFUT_CONT,long,7400.256792850849,62085.68743608555,1
ALRS,SPBFUT_CONT,long,5492.935187305228,11783.01330617834,1
Tracker Fund,SPBFUT_CONT,short,7442.941458135896,28785.347128369503,1
RTKM,SPBFUT_CONT,long,4233.450178117761,9016.9476919254,1
RTGZ,TQBR,short,1597.1451563398311,29200.0,1
PHOR,TQBR,long,5736.709573203366,7571.0,1
FEES,SPBFUT_CONT,long,3721.9109107343643,16702.536300548672,1
RTGZ,TQBR,short,610.5794478788077,30000.0,1
ALRS,SPBFUT_CONT,long,5064.496166921212,11934.032552725484,1
ALRS,SPBFUT_CONT,short,1361.0031901805883,11291.322736024847,1
MGNT,TQBR,short,4013.7536872388196,4119.0,1
ROSN,SPBFUT_CONT,long,4529.559108015518,65840.98395094198,1
PHOR,TQBR,long,3771.136014336999,7624.0,1
DZRD,TQBR,long,1665.8011569760304,3395.0,1
SMLT,TQBR,long,2335.0430359340608,3038.0,1
Tracker Fund,SPBFUT_CONT,short,5323.503702645437,27197.552463223903,1
FEES,SPBFUT_CONT,long,5811.986800996336,16054.004570333283,1
TRNFP,TQBR,long,1202.7648209995684,1435.0,1
HYDR,SPBFUT_CONT,long,9678.13789616424,12784.56339872417,1
iShares Core,SPBFUT_CONT,long,3402.419465906946,27535.855769229463,1
HYDR,SPBFUT_CONT,short,8878.246415235091,12725.94691595975,1
NLMK,SPBFUT_CONT,long,6662.1399407109275,24077.039871329333,1
PHOR,TQBR,long,5137.540056500053,7521.0,1
AKRN,TQBR,long,12929.438602045264,18880.0,1
MTSS,SPBFUT_CONT,long,6236.64229133816,36059.903172654565,1
POSI,SPBFUT_CONT,long,2955.420011401387,3513.7144882794423,1
Tracker Fund,SPBFUT_CONT,short,4179.487025308466,26542.613640784955,1
EUR/RUB,SPBFUT_CONT,long,9963.367080260092,113521.91316377002,1
MAGN,SPBFUT_CONT,long,5144.9523801638215,66860.40626501058,1
SNGSP,SPBFUT_CONT,long,3110.611487014036,43318.619250203774,1
DZRD,TQBR,long,2029.4731521643437,3675.0,1
MTSS,TQBR,long,1773.9773365815056,346.0,10
MTSS,SPBFUT_CONT,long,5057.394723532936,35876.55924214266,1
AKRN,TQBR,long,6889.315543224378,19000.0,1
MTSS,SPBFUT_CONT,long,5988.505942913421,35823.366867241064,1
MAGN,SPBFUT_CONT,long,2708.108322000542,67262.86393609137,1
iShares Core,SPBFUT_CONT,long,6542.070783417187,27416.722155895302,1
RUAL,SPBFUT_CONT,short,6328.435772362862,6978.906437104776,1
AFLT,SPBFUT_CONT,long,5126.991624115061,6599.459371627783,1
DZRD,TQBR,long,2299.2259440684384,3965.0,1
NLMK,SPBFUT_CONT,long,6520.426751873782,24816.760508240262,1
SBER,SPBFUT_CONT,long,10767.748102830485,30303.98859689985,1
LKOH,SPBFUT_CONT,long,10200.993811097665,68196.17704033306,1
EUR/RUB,SPBFUT_CONT,long,9432.559964620237,119450.86482493576,1
SBERP,SPBFUT_CONT,long,9770.757258560767,29682.60644952266,1
MTSS,SPBFUT_CONT,short,5520.276396429978,33287.1091618265,1
RTSI,SPBFUT_CONT,short,6708.32259873335,115112.5443228986,1
USD/RUB,SPBFUT_CONT,long,6811.059754590053,115906.32810796444,1
SNGSP,SPBFUT_CONT,long,4386.544114657995,47593.96859952501,1
TATN,SPBFUT_CONT,long,11812.534031671254,62095.42698006005,1
HYDR,SPBFUT_CONT,long,6527.572981025761,12264.727748944966,1
PHOR,TQBR,short,5299.044166375938,7282.0,1
LKOH,SPBFUT_CONT,long,5723.826743156024,72008.05336806877,1
USD/RUB,SPBFUT_CONT,long,11477.749063483634,117768.14467380886,1
FEES,SPBFUT_CONT,long,9286.200284952467,16711.795426967627,1
iShares Core,SPBFUT_CONT,long,5704.810142750781,26948.183247077726,1
MOEX,SPBFUT_CONT,long,3243.8117592540398,13618.681453021783,1
SNGS,SPBFUT_CONT,long,5245.338105507332,47998.99651001838,1
Tracker Fund,SPBFUT_CONT,short,4272.234301521114,27198.905642609105,1
iShares Core,SPBFUT_CONT,long,5221.818281936993,26908.20552448237,1
VSMO,TQBR,short,4351.442102906053,48940.0,1
AFLT,SPBFUT_CONT,long,4264.927231039752,6775.625638221543,1
BELU,TQBR,long,3796.5882064057173,4900.0,1
MGNT,TQBR,long,3510.591184429448,5709.5,1
MGNT,SPBFUT_CONT,long,3531.4177904631006,8000.491600031498,1
SMLT,TQBR,long,3456.908957043261,3523.0,1
SMLT,SPBFUT_CONT,long,3467.387965947029,6019.146014295001,1
IRAO,SPBFUT_CONT,long,9909.632478961355,57371.41775615437,1
RTKM,SPBFUT_CONT,long,6038.835245030822,9804.027688229897,1
Tracker Fund,SPBFUT_CONT,long,4627.768899782793,27056.82180716264,1
POSI,SPBFUT_CONT,long,3680.5830130943614,3881.489026856111,1
Tracker Fund,SPBFUT_CONT,long,5654.325389405909,27990.5155829537,1
SBERP,SPBFUT_CONT,long,12854.246513527696,30541.8237579568,1
MOEX,SPBFUT_CONT,long,7428.622696200261,14417.121847944523,1
HYDR,SPBFUT_CONT,long,9901.999093234113,13134.71975629058,1
GAZP,SPBFUT_CONT,long,8741.03087891333,31684.183021721587,1
AKRN,TQBR,long,5915.838559280077,19516.0,1
iShares Core,SPBFUT_CONT,short,6851.785677753388,26990.559633028806,1
AFKS,SPBFUT_CONT,long,7013.880115306087,30719.03105214837,1
AKRN,TQBR,short,8697.28148218117,19306.0,1
Nasdaq 100,SPBFUT_CONT,short,8795.663470139556,17816.28407789469,1
MTSS,SPBFUT_CONT,short,4019.7892366692754,32841.19861477905,1
RUAL,SPBFUT_CONT,short,3115.9387004426294,7365.942402625518,1
Nasdaq 100,SPBFUT_CONT,short,7374.273852385175,17735.249089455836,1
YDEX,TQBR,long,2348.8275331969776,2762.5,1
PHOR,TQBR,long,4158.188997023303,7556.0,1
TATN,SPBFUT_CONT,long,2021.9320012584665,73755.66724459575,1
HEAD,TQBR,long,1288.1556006987448,2625.0,1
Индекс госуд,SPBFUT_CONT,short,6869.919240459586,16508.376287885007,1
Золото в руб,SPBFUT_CONT,long,7832.500950147578,9403.86861273415,1
USD/RUB,SPBFUT_CONT,long,7281.9180465605405,125167.90888447886,1
SNGSP,SPBFUT_CONT,long,3260.8559671007647,57153.82043565224,1
OZON,TQBR,long,2040.6557178273836,2677.5,1
DZRD,TQBR,long,1728.2917047048038,4780.0,1
MAGN,SPBFUT_CONT,long,5694.893485730521,75448.05938736838,1
HYDR,SPBFUT_CONT,long,5424.609455474454,14095.721565823054,1
NLMK,SPBFUT_CONT,long,7115.8617165036,29950.017193678792,1
PHOR,TQBR,long,3880.121833381563,7603.0,1
AFKS,SPBFUT_CONT,short,5898.315717783538,29617.32758247708,1
IRAO,SPBFUT_CONT,short,5423.975760032308,57438.158799103294,1
MTSS,SPBFUT_CONT,short,5740.887624993014,32629.560867830132,1
WUSH,SPBFUT_CONT,short,1483.3744679722524,3312.939852935912,1
RUAL,SPBFUT_CONT,short,3435.8496117774466,7416.729927512855,1
AKRN,TQBR,short,3833.981426583701,19376.0,1
TATN,SPBFUT_CONT,long,2162.6983271270587,76349.27028837921,1
ROSN,SPBFUT_CONT,long,2688.7878289995365,82909.66294957335,1
MOEX,SPBFUT_CONT,long,2592.103265248139,14849.700067296197,1
SNGSP,SPBFUT_CONT,long,2342.1479518023375,58248.319095621446,1
SNGS,SPBFUT_CONT,long,2663.546185927218,54542.25197684883,1
LKOH,SPBFUT_CONT,long,3465.3434352296626,82562.81397701311,1
VSMO,TQBR,long,2458.731474504003,53720.0,1
AKRN,TQBR,long,4009.379843094073,19646.0,1
RTSI,SPBFUT_CONT,long,6695.185990256022,119558.11131725968,1
BSPB,TQBR,long,1574.7577758703571,291.4,10
WUSH,SPBFUT_CONT,long,1727.6702372241064,3569.038821830629,1
ALRS,SPBFUT_CONT,long,3038.596859727258,14443.964051405792,1
SNGSP,SPBFUT_CONT,long,3167.812832584715,56281.91212486539,1
Tracker Fund,SPBFUT_CONT,short,7556.39339654384,25548.026792659697,1
MTSS,SPBFUT_CONT,long,8473.571978229622,32029.731959365286,1
AFKS,SPBFUT_CONT,long,8566.570155074714,28837.289359425144,1
USD/RUB,SPBFUT_CONT,long,10072.701305416975,123459.15448847,1
Золото в руб,SPBFUT_CONT,long,8396.05029447801,9087.310597814056,1
LKOH,SPBFUT_CONT,long,9608.546110457672,82561.50898682902,1
LKOH,TQBR,long,5175.640915903685,6624.0,1
Tracker Fund,SPBFUT_CONT,short,7705.1679313985305,24641.39660457273,1
NLMK,SPBFUT_CONT,short,4426.214017465155,28687.290950201936,1
Nasdaq 100,SPBFUT_CONT,short,8565.828943196942,17277.572605456106,1
WUSH,SPBFUT_CONT,long,2808.596865517722,3623.5279641486536,1
WUSH,SPBFUT_CONT,long,2588.195461729644,3609.9056785691473,1
SMLT,SPBFUT_CONT,long,3610.165964016343,6528.161153098066,1
SMLT,TQBR,long,3796.1415237468996,3858.6,1
AFKS,SPBFUT_CONT,long,6001.144428669009,29458.103285400495,1
MAGN,SPBFUT_CONT,long,6310.908979587271,78190.15654772522,1
NLMK,SPBFUT_CONT,long,3523.109845401843,29192.959354340263,1
MGNT,TQBR,long,5128.333966797882,6054.5,1
AKRN,TQBR,long,6456.814853219329,19340.0,1
MOEX,SPBFUT_CONT,long,5666.436561166674,18443.75790967078,1
TRMK,TQBR,long,2239.900080466252,266.6,10
GAZP,SPBFUT_CONT,long,7160.749484577524,32799.63322179355,1
SMLT,SPBFUT_CONT,long,4952.255499789765,6551.680004395897,1
MOEX,SPBFUT_CONT,long,8182.135199156246,18490.028714228298,1
AFKS,SPBFUT_CONT,long,4951.603424517231,30254.2247707834,1
PHOR,TQBR,short,5899.171008420246,7216.0,1
AKRN,TQBR,short,1298.5706197692812,19400.0,1
SMLT,TQBR,long,2883.974144372469,3839.6,1
MGNT,TQBR,short,3073.0886938873427,5694.5,1
Индекс госуд,SPBFUT_CONT,short,11070.718549692718,15847.85424149958,1
Tracker Fund,SPBFUT_CONT,short,4932.144939759889,24163.996924660816,1
VSMO,TQBR,short,2495.7913671177603,49500.0,1
iShares Core,SPBFUT_CONT,long,2629.536264547566,27223.427763056097,1
SNGSP,SPBFUT_CONT,long,5597.851768608597,58087.95761174158,1
Tracker Fund,SPBFUT_CONT,short,8813.333277361538,24409.355611504907,1
HYDR,SPBFUT_CONT,short,3986.9058955235105,13924.252495136365,1
NLMK,SPBFUT_CONT,long,6683.186724869346,28509.775218216557,1
ALRS,SPBFUT_CONT,short,3090.609337782388,12948.855634847794,1
SVAV,TQBR,long,801.4926704970434,1087.5,1
FLOT,SPBFUT_CONT,short,1999.9197238735956,14605.945262547904,1
SMLT,SPBFUT_CONT,short,2987.6929106272064,6095.723431143724,1
NLMK,SPBFUT_CONT,short,3217.412848769352,28935.82772385963,1
USD/RUB,SPBFUT_CONT,long,8040.229996954718,131074.23504440143,1
LKOH,SPBFUT_CONT,long,7758.98375406103,86167.32229750446,1
MOEX,SPBFUT_CONT,long,6734.000617222204,18629.471957186553,1
SNGSP,SPBFUT_CONT,long,5140.045908776739,56931.871947091786,1
ALRS,SPBFUT_CONT,short,4305.471562560158,12412.887397118708,1
ROSN,SPBFUT_CONT,short,5687.911237540086,76805.1985713936,1
NLMK,SPBFUT_CONT,long,4807.896551017982,29411.919953319844,1
TATN,SPBFUT_CONT,long,9288.901479912209,78550.60332923607,1
SMLT,SPBFUT_CONT,short,5733.246733772826,6185.934982978832,1
NLMK,SPBFUT_CONT,long,7004.609525810229,29759.338607250273,1
ALRS,SPBFUT_CONT,short,6245.675226835919,12505.354760816375,1
MAGN,SPBFUT_CONT,long,7352.897252939972,74401.47560571693,1
NLMK,SPBFUT_CONT,long,7890.916309394212,29945.200438571075,1
IRAO,SPBFUT_CONT,long,7842.307444204623,60000.382419507354,1
FEES,SPBFUT_CONT,short,3932.896887638244,20811.99077634447,1
PHOR,TQBR,short,3550.834858616532,6818.0,1
DZRD,TQBR,long,1013.0068439837054,8600.0,1
AFLT,SPBFUT_CONT,short,4464.018620364019,6175.609814934734,1
SIBN,SPBFUT_CONT,long,5598.250696666318,8458.57154973221,1
SBER,SPBFUT_CONT,long,7413.606368772668,32513.665198782975,1
Индекс госуд,SPBFUT_CONT,short,5144.099617473124,15450.701287816177,1
SNGS,SPBFUT_CONT,long,3336.147525590443,57633.280091581655,1
LKOH,SPBFUT_CONT,long,6664.71654263388,89318.92161989263,1
Nasdaq 100,SPBFUT_CONT,short,7879.287507019721,17118.598518623374,1
SBER,SPBFUT_CONT,long,8593.058039969983,32553.50445882901,1
ROSN,SPBFUT_CONT,long,8603.10865169836,80929.76245119603,1
USD/RUB,SPBFUT_CONT,long,8601.84340743894,138906.1977530674,1
PHOR,TQBR,short,3464.2359915085317,6826.0,1
ALRS,SPBFUT_CONT,short,7889.440749296346,12513.916553751347,1
FEES,SPBFUT_CONT,short,10775.406354308529,19549.2443890025,1
MAGN,SPBFUT_CONT,short,5871.148382814054,73573.40082110411,1
Индекс госуд,SPBFUT_CONT,long,5234.406988753657,15915.145937970854,1
RTKM,SPBFUT_CONT,long,5541.4810926986165,10341.2621545488,1
SMLT,TQBR,long,3012.380644214421,4034.0,1
Nasdaq 100,SPBFUT_CONT,short,11134.761142246802,17491.190570495368,1
Tracker Fund,SPBFUT_CONT,short,5864.455806590686,23677.113280454578,1
WUSH,SPBFUT_CONT,short,2232.2224575674813,2958.7604278687504,1
AFKS,SPBFUT_CONT,long,11195.50031305039,28549.254957763995,1
SIBN,SPBFUT_CONT,long,6648.888604712092,8810.86669469013,1
MTSS,SPBFUT_CONT,short,13327.677172803065,31043.116501355904,1
Tracker Fund,SPBFUT_CONT,short,6549.275569435303,22704.623901869418,1
Nasdaq 100,SPBFUT_CONT,short,7690.892122171662,17128.91645236752,1
Tracker Fund,SPBFUT_CONT,short,5038.7693895624825,22957.65004767738,1
Индекс госуд,SPBFUT_CONT,short,5797.7923860877645,15503.479088970114,1
iShares Core,SPBFUT_CONT,short,5444.030621224174,24972.04871978436,1
MAGN,SPBFUT_CONT,short,12450.464416365247,74813.42541453271,1
Индекс госуд,SPBFUT_CONT,short,5175.6088024497785,15507.43742405666,1
FEES,SPBFUT_CONT,long,3493.91063024859,21059.71427144086,1
EUR/RUB,SPBFUT_CONT,short,11018.452892585734,125175.58012393584,1
MGNT,SPBFUT_CONT,long,5140.996086604987,8311.541199935706,1
MGNT,TQBR,long,5000.99526650224,6068.5,1
