day_idx,day_frac,date,equity,n_overnight,total_uncovered,fee,rate,is_disprop,avg_risk_rub,pct_futures,risk_per_trade,block,risk_rub_bin
338,0.38895281933256615,2023-09-06 00:00:00+00:00,15154.839900703495,11,16568.94076499343,40.0,0.002414155531566104,True,76.21713479233141,36.36363636363637,0.005,in_sample,<1000
339,0.39010356731875717,2023-09-07 00:00:00+00:00,15125.181912592047,6,1298.5706197692812,0.0,0.0,False,76.11837555944227,66.66666666666666,0.005,in_sample,<1000
340,0.3912543153049482,2023-09-08 00:00:00+00:00,14880.625003407134,6,3344.3980287614936,0.0,0.0,False,74.97183447015185,16.666666666666664,0.005,in_sample,<1000
341,0.3924050632911392,2023-09-09 00:00:00+00:00,14840.625003407134,7,8198.050747706668,40.0,0.004879208635197781,True,74.89059026256382,14.285714285714285,0.005,in_sample,<1000
342,0.39355581127733025,2023-09-10 00:00:00+00:00,14800.625003407134,12,24490.03133901886,40.0,0.0016333176322347047,True,74.60414641026041,8.333333333333332,0.005,in_sample,<1000
343,0.3947065592635213,2023-09-11 00:00:00+00:00,14834.471496384416,12,21020.554202310876,40.0,0.0019028994009873744,True,74.47222746962811,8.333333333333332,0.005,in_sample,<1000
344,0.3958573072497123,2023-09-12 00:00:00+00:00,14541.558059543226,11,21740.07804887399,40.0,0.001839919797439355,True,74.43730105962337,9.090909090909092,0.005,in_sample,<1000
345,0.3970080552359033,2023-09-13 00:00:00+00:00,14501.558059543226,12,25489.62950986347,40.0,0.0015692656491739748,False,74.29317516279777,8.333333333333332,0.005,in_sample,<1000
346,0.39815880322209435,2023-09-14 00:00:00+00:00,14266.839984554967,5,3470.0029912294026,0.0,0.0,False,73.74410404612449,40.0,0.005,in_sample,<1000
347,0.3993095512082854,2023-09-15 00:00:00+00:00,14182.378865894789,8,3978.227701067528,0.0,0.0,False,72.50101271752199,50.0,0.005,in_sample,<1000
348,0.4004602991944764,2023-09-16 00:00:00+00:00,14238.94962686978,7,796.0780617720702,0.0,0.0,False,72.61294365358935,57.14285714285714,0.005,in_sample,<1000
349,0.4016110471806674,2023-09-17 00:00:00+00:00,14238.94962686978,8,4793.806737001665,0.0,0.0,False,72.43566921368429,50.0,0.005,in_sample,<1000
350,0.40276179516685845,2023-09-18 00:00:00+00:00,14198.94962686978,11,13143.161992117846,40.0,0.003043407668869075,True,72.09723619204736,45.45454545454545,0.005,in_sample,<1000
351,0.4039125431530495,2023-09-19 00:00:00+00:00,14129.434007317323,4,4097.406077523717,0.0,0.0,False,73.54060740107896,50.0,0.005,in_sample,<1000
352,0.4050632911392405,2023-09-20 00:00:00+00:00,14014.802336890672,11,8440.590230480611,40.0,0.004739005082316664,True,71.66540559166263,45.45454545454545,0.005,in_sample,<1000
353,0.4062140391254315,2023-09-21 00:00:00+00:00,13979.330155718577,9,7945.676496542477,40.0,0.005034184316137941,True,71.53034016277434,55.55555555555556,0.005,in_sample,<1000
354,0.40736478711162255,2023-09-22 00:00:00+00:00,13935.872302206004,13,13504.41631719888,40.0,0.00296199399222142,True,71.00665337861543,38.46153846153847,0.005,in_sample,<1000
