capital,block,n_candidate_trades,return_pct_p10,return_pct_median,return_pct_p90,cagr_pct_p10,cagr_pct_median,cagr_pct_p90,sharpe_p10,sharpe_median,sharpe_p90,max_dd_pct_p10,max_dd_pct_median,max_dd_pct_p90,pct_infeasible_p10,pct_infeasible_median,pct_infeasible_p90,pct_disprop_p10,pct_disprop_median,pct_disprop_p90,pct_missed_profit_p10,pct_missed_profit_median,pct_missed_profit_p90,avg_margin_util_p10,avg_margin_util_median,avg_margin_util_p90,pct_runs_positive
23000.0,in_sample,5491,356.62462262215087,388.8808755416554,419.4202768465587,89.60916400099593,95.1406002454357,100.18612427055612,2.025602139346133,2.0979495015456013,2.176760187813094,19.040574436904944,19.74168226112551,20.872930469570104,26.169506266511643,26.64924329689277,27.405148956865222,49.0341046521003,50.03961965134707,51.59374976587843,10.854271356783919,11.206030150753769,11.763819095477388,51.198441823809205,51.438170750481255,51.609800665091036,100.0
23000.0,validation,3390,149.94157092709187,174.27356401608523,196.48364732679894,213.28578352612553,251.75031273338425,287.6064210114065,2.7252432300445997,2.969660729543455,3.1859334656597107,12.38162087581963,12.657672368968505,13.52952022664037,17.3012014469038,17.735533115735073,18.192049285638966,47.93156393946041,49.59890766342379,51.110508033000436,27.17638152914459,28.236184708554124,29.60635881907646,58.934656580689925,59.10002259057335,59.419841764527455,100.0
23000.0,holdout,4226,164.64863921959875,195.7902090746129,222.23106727318992,251.16667347853243,305.3951386288589,352.75227224731,2.639637914390271,3.012909555119933,3.172565082034912,12.128447883245668,13.52697168537018,15.393875445848465,17.837851929092807,18.394612182171684,19.10265567124587,29.507389162561577,32.10916442048517,34.17162471395881,40.32035175879397,41.52010050251256,42.35552763819095,64.89921373798924,65.16697495447642,65.3617773052039,100.0
100000.0,in_sample,5491,527.1096355322549,564.2163449327874,599.1567914685719,116.72291893733295,122.03564929346365,126.88333008340526,2.4236757966102607,2.494489043249605,2.5448308808170945,18.058750523873996,18.73212578924931,20.13632902838631,6.972895630518451,7.2617536633768776,7.546564780552705,31.921019108280255,35.353741496598644,40.03819709702063,10.743718592964823,11.155778894472363,11.763819095477388,51.1568684146692,51.39721188359708,51.566282941122594,100.0
100000.0,validation,3390,177.33568186473514,200.27422593697025,224.52598869560703,256.656182281473,293.79286758040644,333.828378541487,3.041874091885963,3.1996896041085345,3.438836329278411,11.85055637144978,12.310639305514066,13.124278738304435,5.21873177096354,5.409992372234935,5.683497992768271,24.260312944523474,29.34002869440459,32.617760617760624,27.17638152914459,28.31188493565481,29.38682816048448,58.92447398548055,59.10869270675293,59.35075741025205,100.0
100000.0,holdout,4226,186.59385017515137,208.30842224875494,237.45509952340504,289.19338580205516,327.6652645875324,380.5494689009768,2.8256484265292308,3.133778960974208,3.307690200766567,12.141479361904883,13.1283700251332,15.031999916622048,6.236536454030929,6.640710472380809,6.9958034645815665,33.18181818181818,39.130434782608695,45.04545454545455,40.37688442211056,41.67713567839196,42.550251256281406,64.88808749476154,65.1658472789183,65.33984753668075,100.0
500000.0,in_sample,5491,538.2619457915412,570.7505023171949,609.9287670255276,118.33842884947084,122.95305970813763,128.34940695664446,2.451011750466872,2.5098137167095453,2.569022343773772,18.083255963664044,18.877085692815655,20.20156621271544,0.04527345915629964,0.04552179414823994,0.04570383912248629,33.33333333333333,41.66666666666667,50.0,10.77889447236181,11.180904522613066,11.663316582914574,51.14783518654527,51.40496897924723,51.56239723102393,100.0
500000.0,validation,3390,174.61760182151608,195.69084343362096,216.75408416643174,252.30141742139133,286.31395968944,320.91971903318944,3.0161770533694443,3.1969270869705424,3.401915433122258,11.766392987757701,12.151947464990153,13.205378429904286,0.14776915518707306,0.1941276503535375,0.1958959834653079,0.0,0.0,0.0,27.16881150643452,28.236184708554124,29.38682816048448,58.93261820037692,59.09190426238477,59.358254491427246,100.0
500000.0,holdout,4226,182.41329903783333,206.2344145643875,235.6199848313924,281.8822279611335,323.9545470701525,377.1763822785103,2.836813250964808,3.100159162949596,3.2912279993293514,11.871553200972082,13.362598401392841,14.636869311780101,0.7088222511951325,0.8101080189441903,0.8628139150419936,0.0,0.0,0.0,40.20100502512563,41.4572864321608,42.65703517587939,64.84912416967855,65.16995847495207,65.33304919688179,100.0
